twitter_id,user_id,time,reply_tweet_id,reply_user_id,source,truncated?,geotag,location,text,screen_name
232162796270391296,18924291,Sun Aug 05 17:14:58 +0000 2012,232160132488908800,163611448,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,@ponyonabalcony thanks Rafe. Those two little girls validated every moment of my little life &amp; I am grateful for their light. #GirlsLikeUs,Janet Mock
Binary file (standard input) matches,,,,,,,,,,
232686337789153280,38279493,Tue Aug 07 03:55:20 +0000 2012,232681667016421376,63112528,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"","Va. Beach, VA",@Lavernecox @huffpostgay amazing and so wrong!! #girlslikeus,Erin Britt ⚧ ☯
232826863762944000,24118195,Tue Aug 07 13:13:44 +0000 2012,"","","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",false,"","Milwaukee, Wisconsin",Yes! RT @begeem: Woohoo! RT @janetmock: Trans people are covered under the Affordable Care Act: http://t.co/HErzVUJ3 via #ACA #girlslikeus,Cylest
232863949920559105,18924291,Tue Aug 07 15:41:06 +0000 2012,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"",Manhattan via Oahu,.@roccokay discusses the isolation of trans lives &amp; how depression/suicide is not a teen exclusive issue: http://t.co/4DXo4sXB #girlslikeus,Janet Mock
233193148401197056,32171756,Wed Aug 08 13:29:13 +0000 2012,"","","<a href=""http://www.motorola.com"" rel=""nofollow"">DROID</a>",false,"",Arizona,Sandpoint is only Idaho city to ban discrimination based on sexual orientation or gender identity. http://t.co/IaXnfjtn #trans #girlslikeus,Abby Jensen
233286567878328320,8996562,Wed Aug 08 19:40:26 +0000 2012,233285298342223873,34886346,web,false,""," Burlington, MA 01803","@LauraJaneGrace So happy for you! Wait until you have a laughing-cry jag. So crazy. And if you need any recommendations, DM me. #girlslikeus",J. Renée Beach
233313000482807808,383646336,Wed Aug 08 21:25:28 +0000 2012,"","",web,false,"",Canada,"Canadian queer women cpl (including #trans woman) attacked in Paris: http://t.co/rzNHS51H Having lived there, I'm not surprised #girlslikeus",Savannah
233553254401839104,105541906,Thu Aug 09 13:20:09 +0000 2012,"","","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>",false,"",New York City,#Transgender Women: Top Seven Online Dating Tips #trans #girlslikeus http://t.co/uUknnHmd,TransNewsDaily
233572137150058496,739635697,Thu Aug 09 14:35:11 +0000 2012,"","",web,false,"",Tulsa Oklahoma,RT @TransNewsDaily: #Transgender Women: Top Seven Online Dating Tips #trans #girlslikeus http://t.co/uUknnHmd,Dutchess of Love
233599949659594752,32171756,Thu Aug 09 16:25:42 +0000 2012,"","","<a href=""http://www.motorola.com"" rel=""nofollow"">DROID</a>",false,"",Arizona,ACLU - Let's Be Clear: Transgender Discrimination IS Sex Discrimination  http://t.co/Frb0TgJg #fem2 #lgbt #girlslikeus,Abby Jensen
233808632746229761,32171756,Fri Aug 10 06:14:56 +0000 2012,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"",Arizona,RT @janetmock: With my Chicago #girlslikeus: @smartassjen &amp; @angelicaross at Aria in the Fairmont Hotel. #fairmonthotel #gi http://t ...,Abby Jensen
233929818922680322,32171756,Fri Aug 10 14:16:29 +0000 2012,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"",Arizona,So many tears at how Dr. Spack has brought hope ... &amp; life! ... to so many #trans kids &amp; their families. http://t.co/mohHfrcX #girlslikeus,Abby Jensen
233968347677614080,18924291,Fri Aug 10 16:49:35 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,"RT @angelicaross: OMG! I LOVE this photo of @JanetMock, @SmartassJen and me @aria_restaurant #GirlsLikeUs #WeHappyTrans http://t.co/zTcajnL9",Janet Mock
233968939212869632,240099617,Fri Aug 10 16:51:56 +0000 2012,"","",web,false,"","","RT @angelicaross: OMG! I LOVE this photo of @JanetMock, @SmartassJen and me @aria_restaurant #GirlsLikeUs #WeHappyTrans http://t.co/zTcajnL9",xxboy
233991798329053184,598273176,Fri Aug 10 18:22:46 +0000 2012,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"","","RT @angelicaross: OMG! I LOVE this photo of @JanetMock, @SmartassJen and me @aria_restaurant #GirlsLikeUs #WeHappyTrans http://t.co/zTcajnL9",megan key
234037243600318464,413362813,Fri Aug 10 21:23:21 +0000 2012,"","",web,false,"",Detroit MI,"Thing is, ain't much of an option for #girlslikeus BESIDES the revolution. Ain't no jobs for disabled poor trans women. We gotta fight.",Sadie HellaDestroy
234167883381485569,101690171,Sat Aug 11 06:02:28 +0000 2012,"","",web,false,"",Minnesota,"RT @PrincessComics: The Princess is updated. Today's strip: ""Waterfalling"". http://t.co/jryojYnm  #transgender #webcomic #girlslikeus",Noel Thingvall
234171008083447811,16421477,Sat Aug 11 06:14:53 +0000 2012,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"","San Diego, California",Via @cristanwilliams: #Transgender Timeline: The development of trans+gender lexical compound. http://t.co/jMFNjwyy #girlslikeus #trans,Autumn Sandeen
234345243988869120,32171756,Sat Aug 11 17:47:14 +0000 2012,"","","<a href=""http://www.motorola.com"" rel=""nofollow"">DROID</a>",false,"",Arizona,Excellent resource! #Trans 101 | Sylvia Rivera Law Project  http://t.co/oSJfsYIk via @anarchistrev #girlslikeus,Abby Jensen
234802712234053632,105541906,Mon Aug 13 00:05:03 +0000 2012,"","","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>",false,"",New York City,When Does a Boy in a Dress Become Something More? #transgender #trans #girlslikeus http://t.co/avZVnoeS,TransNewsDaily
234805283459850240,703898828,Mon Aug 13 00:15:16 +0000 2012,"","",web,false,"","",RT @TransNewsDaily: The Wachowskis Say They're Still Best Friends #transgender #trans #girlslikeus http://t.co/Vz9rkkud,Iris Morrigan
234959826818568192,159904220,Mon Aug 13 10:29:22 +0000 2012,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"",express train to Spinsterville,"October 23rd, 11am. THIS WILL BE MY INTERNATIONAL WOOT DAY. #trans #hormones #girlslikeus #WOOT",bulletproofblouse
234993016190935040,105637300,Mon Aug 13 12:41:15 +0000 2012,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Afuera,"cycling thru my blog/Tumblr/Twitter reading list. Predictably, I'm starved for basic human decency being extended to #girlslikeus.",voz
235046518762139649,381783092,Mon Aug 13 16:13:51 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Cloud 13,"RT @SwiftSisLove13: It's rumored that Taylor is going I be starring in ""Girls Like Us""!!!! #taylorswift #girlslikeus #imdb  http://t.co/ ...",long live♡speak now
235068245470769152,4780541,Mon Aug 13 17:40:11 +0000 2012,"","","<a href=""http://www.yoono.com"" rel=""nofollow"">yoono</a>",false,"",Tejas,RT @metalmujer: Thousands of trans women will be disenfranchised this November #girlslikeus can and should protect our right to vote: ht ...,Madame C
235110444430397440,105541906,Mon Aug 13 20:27:52 +0000 2012,"","","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>",false,"",New York City,#Oregon Bar Bans #Transgender Women #trans #girlslikeus http://t.co/cB36ZfdG,TransNewsDaily
235148021090893824,204674559,Mon Aug 13 22:57:11 +0000 2012,"","","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",false,"","",Romans 1:18-31 #feminism #radfem #radfem2012 #equality #patriarchy #frecece #ows #wehappytrans #girlslikeus,dingus
235158062124658689,167600325,Mon Aug 13 23:37:05 +0000 2012,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",false,"","Washington, DC",RT @TransNewsDaily: A quick reference guide to the development of the trans+gender lexical compound #transgender #trans #girlslikeus htt ...,VenusPlusX
235171010066927619,18924291,Tue Aug 14 00:28:32 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,.@FTMquarterly launches #talkaboutit campaign addressing suicide &amp; depression in #trans adults: http://t.co/8kanZcEb for guys &amp; #girlslikeus,Janet Mock
235177800393424897,596490927,Tue Aug 14 00:55:31 +0000 2012,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",false,"","",RT @TransNewsDaily: The Wachowskis Say They're Still Best Friends #transgender #trans #girlslikeus http://t.co/Vz9rkkud,Jude
235383812249489408,159904220,Tue Aug 14 14:34:08 +0000 2012,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"",express train to Spinsterville,A blog item: Now I know Why It's Called ROCKtober. http://t.co/t694ToHG #trans #girlslikeus,bulletproofblouse
235424031480877056,47802507,Tue Aug 14 17:13:57 +0000 2012,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"","Boston, Denver, San Francisco",Beautiful piece! MT @scazon: My surprise kind-of bat mitzvah http://t.co/sSZUgyiP   @KeshetGLBTJews #trans #girlslikeus #jewslikeus,Keshet
235458869151797248,14196075,Tue Aug 14 19:32:23 +0000 2012,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Ann Arbor ,RT @ZJemptv: New video: Better questions to ask trans people (101) http://t.co/SKnMs9Dt Text: http://t.co/laHVwbUR #trans #girlslikeus,Victoria
235476573271248897,34560600,Tue Aug 14 20:42:44 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"","Hove, UK","Gosh I take back my concerns, Sean Bean is superb. #Accused #girlslikeus",Tanya Bloomfield
235483175256743936,555670402,Tue Aug 14 21:08:58 +0000 2012,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Where I'm supposed to be,Why write about a Trans GIRL forced to sit alone while taking an exam and call HER a boy? #GirlsLikeUs http://t.co/P8LUTcBL via @MailOnline,Kye Allums
235754580384833536,29241472,Wed Aug 15 15:07:26 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",New York City,"Nice! RT @janetmock: Elated to see that my alma mater NYU is one of the ""10 #Trans-Friendly Universities"": http://t.co/ETThEP92 #girlslikeus","Nicole Clark, MSW"
235847005946146816,17415965,Wed Aug 15 21:14:42 +0000 2012,"","",web,false,"","lesbian commune, hate mountain",RT @janetmock: Protect your right to vote by downloading @TransEquality's #trans voter ID guide at http://t.co/OQCzUGqB #girlslikeus,Jaz
235847219717222400,87367079,Wed Aug 15 21:15:33 +0000 2012,"","",web,false,"","bklyn, nyc",RT @janetmock: Protect your right to vote by downloading @TransEquality's #trans voter ID guide at http://t.co/OQCzUGqB #girlslikeus,bklynboihood
235880120190124032,253340117,Wed Aug 15 23:26:17 +0000 2012,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Ohio,RT @janetmock: Protect your right to vote by downloading @TransEquality's #trans voter ID guide at http://t.co/OQCzUGqB #girlslikeus,Krystyna 
236015042426982400,14727193,Thu Aug 16 08:22:25 +0000 2012,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"",San Francisco,19 y.o #Transgendered Woman Found Stabbed To Death On West Side in Chicago... When will this end? http://t.co/fbDOIxz0 #girlslikeus,Cecilia Chung
236081631260205056,18924291,Thu Aug 16 12:47:01 +0000 2012,"",555677659,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,"@ericainchoate quoted: ""you wanna hear something sad? i had no plan for life after 30 because i didn't think i'd get there."" #girlslikeus",Janet Mock
236082000438624256,18924291,Thu Aug 16 12:48:29 +0000 2012,236079697585401857,555677659,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,@ericainchoate I look back on my teen years &amp; realize every woman guiding me was under 30 w/ no beyond street level plans. #girlslikeus,Janet Mock
236105932810121217,307135863,Thu Aug 16 14:23:35 +0000 2012,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"",New York,RT @janetmock: 19 is just too young. It often feels like a miracle to see a trans woman of color even reach the age of 30. #girlslikeus,Ikaika Regidor
236116003350798337,628702721,Thu Aug 16 15:03:36 +0000 2012,"","",web,false,"",Berkeley CA,RT @TransNewsDaily: Top barrister makes transition #transgender #trans #girlslikeus #australia http://t.co/5lkVgvhv,Briannabutterfly
236154440149786624,66525866,Thu Aug 16 17:36:20 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Canada,RT @janetmock: @parislees Enjoyed your piece on conditional passing privilege many #girlslikeus work hard to reach/maintain for safety h ...,Jessica RS
236161452958945280,361643723,Thu Aug 16 18:04:12 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Chicago,RT @janetmock: @precious_jewel @angelicaross Have yall heard of Affinity Scholars in Chicago for #girlslikeus #qwoc? http://t.co/dPDbk1DM,Van 
236182332300742658,495453471,Thu Aug 16 19:27:10 +0000 2012,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",false,"","",RT @janetmock: @precious_jewel @angelicaross Have yall heard of Affinity Scholars in Chicago for #girlslikeus #qwoc? http://t.co/dPDbk1DM,Lisa Marie Pickens
236204612275806209,609707889,Thu Aug 16 20:55:42 +0000 2012,"","","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>",false,"",United States,RT @michelew32: Had a terrific chat with a an awesome group of ladies #girlslikeus,Anna B
236222349991608321,117785031,Thu Aug 16 22:06:11 +0000 2012,236193534242340864,16421477,web,false,"","Boston, USA",".@AutumnSandeen @LGBTWeekly Lays out question nicely. Is ""being trans"" medical, or political? Both?  https://t.co/EibzagW0 #girlslikeus",Carolyn Dreamstreet
236453489822269441,159174740,Fri Aug 17 13:24:39 +0000 2012,"","",web,false,"",Oklahoma City  OK,Happy TGIF  [Thank Goddess  I'm Female] to all!!!  :-)  #GirlsLikeUs,Phylassia Sadler
236596591044206592,542257212,Fri Aug 17 22:53:17 +0000 2012,"","",web,false,"",USA,"#girlslikeus need good news like I got today! Orchie &amp; GRS surgeries are now lined up for me!! My cost=$00,000. TY to San Francisco County!!",♥♕♥Roberta~Jeanae♥♕♥
236819421677641728,327661589,Sat Aug 18 13:38:44 +0000 2012,"","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",false,"",ottawack,RT @TransNewsDaily: Second #transgender female found murdered in #Chicago’s ‘K-Town’ #trans #girlslikeus http://t.co/VX3IBM3r,lucas elliott.
236822823555981312,28944428,Sat Aug 18 13:52:15 +0000 2012,"","","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,"",World Wide,Campaign launched to save Guatemalan transwoman from deportation #transgender #trans #girlslikeus #guatamala #de... http://t.co/j2Fnfzuv,TG World News
236875558221406209,126032227,Sat Aug 18 17:21:49 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"","Washington, DC",Monica Roberts of @TransGriot makes the keynote address at the TransFaith in Color conference. #girlslikeus http://t.co/IAeDqorm,NBJC
236919359442935808,182500191,Sat Aug 18 20:15:51 +0000 2012,"","",web,false,"",Chicago! (Andersonville),"Me rambling w/ @BaileyJayShow about gender, race &amp; #trans support: http://t.co/RIAA2fmt #GirlsLikeUs #transgender #transchat #WeHappyTrans",Jen Richards
237089916738220032,370833462,Sun Aug 19 07:33:35 +0000 2012,"",330090052,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",false,"","",@ddortch84 one of the numerous #girlslikeus from the UK. Thnx for joining my timeline!!!!,Eden
237210247100522496,34389236,Sun Aug 19 15:31:44 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Jerz,RT @TransNewsDaily: #Transgender Killings Reflect Deeper Injustice #trans #girlslikeus #chicago http://t.co/GvNpztgo,VeganFC
237281315265843200,105637300,Sun Aug 19 20:14:08 +0000 2012,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",Afuera,RT @janetmock: Donta Tiffany Gooden's funeral visitation scheduled for 8/22 in Chicago http://t.co/7ur3UspC #girlslikeus,voz
237576212761939971,35051540,Mon Aug 20 15:45:57 +0000 2012,"","",web,false,"","ÜT: 43.671011,-79.295293",RT @janetmock: So excited! #girlslikeus RT @hbgcboston Registration for our #LGBTQ Youth Empowerment Conference w/ Janet Mock is OPEN ht ...,Rene Holder
237576753822982145,67391972,Mon Aug 20 15:48:06 +0000 2012,"","","<a href=""http://tweetmeme.com"" rel=""nofollow"">TweetMeme</a>",false,"","Washington, DC",What the Affordable Care Act Means for Transgender People by The Nation http://t.co/Er2L4lB2 #trans #girlslikeus,Kayley Whalen
237576900518756352,18924291,Mon Aug 20 15:48:41 +0000 2012,237517070005321728,783504,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"",Manhattan via Oahu,@sophiegreen Can't find the actual petition to sign and share...if you have link please send. I want this to be signal boosted #girlslikeus,Janet Mock
237581891560153088,15181232,Mon Aug 20 16:08:31 +0000 2012,"","",web,false,"",Boston,RT @janetmock: So excited! #girlslikeus RT @hbgcboston Registration for our #LGBTQ Youth Empowerment Conference w/ Janet Mock is OPEN ht ...,la femme agresiva
237588602597548032,48410630,Mon Aug 20 16:35:11 +0000 2012,"","","<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>",false,"","",How to Show Your Support for Fernanda Milan #girlslikeus - Janet Mock #transgender http://t.co/Gn5onKvw,T.J. Jourian
237593350545473538,61199572,Mon Aug 20 16:54:03 +0000 2012,"","",web,false,"", Depends on when one asks ...,RT @LenoreGore: What the Affordable Care Act Means for Transgender People by The Nation http://t.co/Er2L4lB2 #trans #girlslikeus,Jessica Whittington
237596978689736705,206262727,Mon Aug 20 17:08:28 +0000 2012,"",18924291,web,false,"",UK,@janetmock's translation of Fernanda Milan petition plus for UK residents .. UK in Danish = Storbritannien #girlslikeus http://t.co/JNRGWnem,Sarah Lake
237612002707660800,199025028,Mon Aug 20 18:08:10 +0000 2012,"","","<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for BlackBerry</a>",false,"",MENA,أريبيان بزنس | 11 و13 متحولون جنسياً داخل سجن كويتي للرجال :  http://t.co/uTOC2xgG  #lgbt #Mena #transgender #GirlsLikeUs,Dawn A. Abdullah
237637692899356672,510831712,Mon Aug 20 19:50:15 +0000 2012,"","","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",false,"",Not in Kansas Anymore,How to Show Your Support for Fernanda Milan #girlslikeus http://t.co/xNcjTqPq,Timid Atheist
237817959836446722,571270945,Tue Aug 21 07:46:34 +0000 2012,"","","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",false,"",Mitcham,Not reading #50ShadesOfGrey instead #GirlsLikeUs by Rachel Lloyd @rachelgems2 @50shadesabuse  #SexualExploitation #EndViolenceAgainstWomen,Hayley Humphreys
237898825828818944,522895384,Tue Aug 21 13:07:54 +0000 2012,"","",web,false,"",Arizona,RT @TransNewsDaily: Transgendered Carlsbad women adjusting to new lives  #transgender #trans #girlslikeus #newmexico http://t.co/zDtVvqpr,Linda S de Masi
238056317707759616,596432851,Tue Aug 21 23:33:43 +0000 2012,"","",web,false,"",ithaca,"also, ya know, #DIS and #girlslikeus and #othersuchhashtags.  look @sarcozona and @gerty-z, i made a video! #yay !queerscientists!",dangerouscharismatic
238118137747345408,264434173,Wed Aug 22 03:39:22 +0000 2012,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"","","RT @SmartAssJen: Wow. Just met Sara Davis Buechner (and Deidre McCloskey)! If you don't know her story, check it out. #GirlsLikeUs http: ...",Autumn
238270281901285376,741896263,Wed Aug 22 13:43:56 +0000 2012,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"",10 e C,RT @janetmock: How #BrandyMartell's senseless murder reinvigorated Oakland's #trans community: http://t.co/EK9AToSg #girlslikeus,TwoWayBro
238275071855169536,22653286,Wed Aug 22 14:02:58 +0000 2012,"","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",false,"","",RT @janetmock: How #BrandyMartell's senseless murder reinvigorated Oakland's #trans community: http://t.co/EK9AToSg #girlslikeus,Ron Hologram
238285985476124673,621417253,Wed Aug 22 14:46:20 +0000 2012,"","","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>",false,"","#TeamThunder, OKC",RT @janetmock: How #BrandyMartell's senseless murder reinvigorated Oakland's #trans community: http://t.co/EK9AToSg #girlslikeus,sasha supernova
238361961136545793,17669050,Wed Aug 22 19:48:14 +0000 2012,"","",web,false,"","","RT @TransGriot: @janetmock  if the murdered woman in question wasn't a #girlslikeus, they would take the time to find a nice flattering  ...",Commissar Cass
238366545552760833,14727193,Wed Aug 22 20:06:27 +0000 2012,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"",San Francisco,#Transgender People New Targets of Hateful Political Ads http://t.co/4kgSkRIa #girlslikeus,Cecilia Chung
238393472892141568,301553799,Wed Aug 22 21:53:27 +0000 2012,238393213319278592,15969172,web,false,"",SF Bay Area,@JennyBoylan looking forward to it - and will have hankies ready!! #girlslikeus,Tracy Garza
238468483850051585,718572338,Thu Aug 23 02:51:31 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"","","RT @pansgrrl: Best reason #GirlsLikeUs need to use the ladies' room: If we go into the mens' room to fix our makeup, we may never walk o ...",2Spirit
238471646124580865,411086899,Thu Aug 23 03:04:05 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",hackney gateway to the east!,RT @SarahTMW: @janetmock's translation of Fernanda Milan petition plus for UK residents .. UK in Danish = Storbritannien #girlslikeus ht ...,jaye anne is...
238578231865901056,127020713,Thu Aug 23 10:07:38 +0000 2012,"","","<a href=""http://www.apple.com"" rel=""nofollow"">Photos on iOS</a>",false,"[53.318381,-3.814685]","Conwy, Wales","Yey! Tickets, can't w8 till the weekend :) #ManchesterPride #GirlsLikeUs http://t.co/IOAPEkOh",Robyn-Jane Ward
238681340462116864,14654155,Thu Aug 23 16:57:21 +0000 2012,"","",web,false,"",Minneapolis,"This is going around on FB, and COMPLETELY erases trans women in the struggle for body autonomy. cc for #girlslikeus http://t.co/8IVsl0YQ",Ethan
238870906309591040,349104452,Fri Aug 24 05:30:36 +0000 2012,238870344352559104,2066451,web,false,"",I'm out of your mind,"@Sirius7dk @LanaLangton Long facial hair makes all #GirlsLikeUs look scruffy. Even in ""guy mode"".",Pansgrrl™
239003160881016833,28944428,Fri Aug 24 14:16:08 +0000 2012,"","","<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",false,"",World Wide,RT @PrincessComics: The Princess is updated: http://t.co/OhjXpeIE #girlslikeus #transgender #webcomic http://t.co/CgJij7b8,TG World News
239405931505528832,18634831,Sat Aug 25 16:56:36 +0000 2012,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"","ÜT: 43.244273,-87.921308","To all my Music Producer friends in LA, I'm in town from Aug. 29th to Sept. 2nd... LET'S MAKE SOME MUSIC! #GirlsLikeUs have songs to sing!",Angelica Ross
239408800656941058,221514228,Sat Aug 25 17:08:00 +0000 2012,"","","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>",false,"",Wherever my cleavage is... ,"RT @angelicaross: To all my Music Producer friends in LA, I'm in town from Aug. 29th to Sept. 2nd... LET'S MAKE SOME MUSIC! #GirlsLikeUs ...",Flirtessa Williams
239776259146653697,460235121,Sun Aug 26 17:28:09 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Around the campfire,"RT @janetmock: On this Women's Equality Day, I urge you to expand and challenge our society's limited portrait of womanhood. #girlslikeus",SicaNette
239779220413370370,310406373,Sun Aug 26 17:39:55 +0000 2012,"","","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"","Seattle, WA","RT @janetmock: On this Women's Equality Day, I urge you to expand and challenge our society's limited portrait of womanhood. #girlslikeus",Trans Lives Matter
239784131960135681,17028578,Sun Aug 26 17:59:26 +0000 2012,"","","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",false,"",soon to be Austin Tejas,"STOP CALLING BREANNA MANNING BRADLEY. learn some new inclusive language and pronouns. ffs, get w/the times you prog assholes! #GirlsLikeUs",Katherine Miller
239837722607497216,32171756,Sun Aug 26 21:32:23 +0000 2012,239784131960135681,17028578,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>",false,"",Arizona,"@meadowgirl ... Bradley &amp; male pronouns. Everyone deserves the right to self-identify, even Manning. #girlslikeus",Abby Jensen
239865362953433088,344193073,Sun Aug 26 23:22:13 +0000 2012,"","","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>",false,"",Washington DC,"RT @janetmock: On this Women's Equality Day, I urge you to expand and challenge our society's limited portrait of womanhood. #girlslikeus",Sam McClure
239902444803477506,105541906,Mon Aug 27 01:49:34 +0000 2012,"","","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>",false,"",New York City,#Transgender DNC delegate delivers sermon at local church #trans #girlslikeus #northcarolina http://t.co/5aE6ev4M,TransNewsDaily
240062419970453504,18924291,Mon Aug 27 12:25:15 +0000 2012,"","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",false,"",Manhattan via Oahu,RT @angelicaross: Check out photos of @JanetMock being AMAZING in #Chicago at the @NGLCC Conference of Powerful Women #GirlsLikeUs http: ...,Janet Mock
240097928956497920,128657767,Mon Aug 27 14:46:21 +0000 2012,"","",web,false,"","Bedford, Ohio",RT @janetmock: Finally broke bread with @transgriot's Monica Roberts at #GLAADPOCMedia dinner in Chelsea. http://t.co/7mjwuU8Q #GirlsLikeUs,Ashley Stevens
240124625751769091,105541906,Mon Aug 27 16:32:26 +0000 2012,"","","<a href=""http://bitly.com"" rel=""nofollow"">bitly</a>",false,"",New York City,3 #Transgender Women Flee #Mexico To Escape Transphobia In 'Crossing Over' #trans #girlslikeus http://t.co/iGZFHvFY,TransNewsDaily
240306100501630976,349104452,Tue Aug 28 04:33:33 +0000 2012,240305409456472064,369804971,web,false,"",I'm out of your mind,@HoneybadgerTG You are gorgeous! #GirlsLikeUs,Pansgrrl™
240488087170453505,360887400,Tue Aug 28 16:36:42 +0000 2012,"","","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>",false,"",France,RT @TransGriot: President Obama is the best president ever on trans rights issues and I and other #girlslikeus #havehisback.,404serendipity
